"DateTime","USGS eMODIS NDVI West Africa: avg"
"2012-06-01 00:00:00",0.5848197937011719
"2012-06-11 00:00:00",0.5713462233543396
"2012-06-21 00:00:00",0.5483539700508118
"2012-07-01 00:00:00",0.5189446806907654
"2012-07-11 00:00:00",0.47731322050094604
"2012-07-21 00:00:00",0.4417496621608734
"2012-08-01 00:00:00",0.4320105314254761
"2012-08-11 00:00:00",0.44947704672813416
"2012-08-21 00:00:00",0.49013370275497437
"2012-09-01 00:00:00",0.5371291041374207
"2012-09-11 00:00:00",0.5805941224098206
"2012-09-21 00:00:00",0.6195288300514221
"2012-10-01 00:00:00",0.6503004431724548
"2012-10-11 00:00:00",0.6734262704849243
"2012-10-21 00:00:00",0.6821228265762329
"2012-11-01 00:00:00",0.6749606132507324
"2012-11-11 00:00:00",0.6482545733451843
"2012-11-21 00:00:00",0.6134083867073059
"2012-12-01 00:00:00",0.5726456046104431
"2012-12-11 00:00:00",0.5299228429794312
"2013-01-01 00:00:00",0.45094844698905945
"2013-01-11 00:00:00",0.41404080390930176
"2013-01-21 00:00:00",0.386029988527298
"2013-02-01 00:00:00",0.36750346422195435
"2013-02-11 00:00:00",0.36741387844085693
"2013-02-21 00:00:00",0.3872497081756592
"2013-03-01 00:00:00",0.4202497899532318
"2013-03-11 00:00:00",0.45845410227775574
"2013-03-21 00:00:00",0.49608078598976135
"2013-04-01 00:00:00",0.5261214375495911
"2013-04-11 00:00:00",0.5525323748588562
"2013-04-21 00:00:00",0.5735969543457031
"2013-05-01 00:00:00",0.5842380523681641
"2013-05-11 00:00:00",0.5843096971511841
"2013-05-21 00:00:00",0.5820857882499695
"2013-06-01 00:00:00",0.5823612809181213
"2013-06-11 00:00:00",0.5886731743812561
"2013-06-21 00:00:00",0.5871731638908386
"2013-07-01 00:00:00",0.5697138905525208
"2013-07-11 00:00:00",0.5398706197738647
"2013-07-21 00:00:00",0.4979437589645386
"2013-08-01 00:00:00",0.4450848400592804
"2013-08-11 00:00:00",0.41246122121810913
"2013-08-21 00:00:00",0.41492417454719543
"2013-09-01 00:00:00",0.4638425409793854
"2013-09-11 00:00:00",0.5441991686820984
"2013-09-21 00:00:00",0.6166186928749084
"2013-10-01 00:00:00",0.6559163928031921
"2013-10-11 00:00:00",0.6790055632591248
"2013-10-21 00:00:00",0.6793962717056274
"2013-11-01 00:00:00",0.6590948104858398
"2013-11-11 00:00:00",0.6264159083366394
"2013-11-21 00:00:00",0.5910654067993164
"2013-12-01 00:00:00",0.552419126033783
"2013-12-11 00:00:00",0.5094348788261414
"2014-01-01 00:00:00",0.4388391971588135
"2014-01-11 00:00:00",0.42008882761001587
"2014-01-21 00:00:00",0.41171833872795105
"2014-02-01 00:00:00",0.4074450731277466
"2014-02-11 00:00:00",0.3997611999511719
"2014-02-21 00:00:00",0.39667975902557373
"2014-03-01 00:00:00",0.4064705967903137
"2014-03-11 00:00:00",0.4316808879375458
"2014-03-21 00:00:00",0.465989351272583
"2014-04-01 00:00:00",0.49972885847091675
"2014-04-11 00:00:00",0.5276727080345154
"2014-04-21 00:00:00",0.5476050972938538
"2014-05-01 00:00:00",0.5667700171470642
"2014-05-11 00:00:00",0.5812181830406189
"2014-05-21 00:00:00",0.5951923727989197
"2014-06-01 00:00:00",0.6066582798957825
"2014-06-11 00:00:00",0.6105790138244629
"2014-06-21 00:00:00",0.6064929366111755
"2014-07-01 00:00:00",0.587524950504303
"2014-07-11 00:00:00",0.5494440197944641
"2014-07-21 00:00:00",0.49368223547935486
"2014-08-01 00:00:00",0.4475136399269104
"2014-08-11 00:00:00",0.4151099920272827
"2014-08-21 00:00:00",0.4274754524230957
"2014-09-01 00:00:00",0.48159563541412354
"2014-09-11 00:00:00",0.5551725625991821
"2014-09-21 00:00:00",0.6319060921669006
"2014-10-01 00:00:00",0.6782832145690918
"2014-10-11 00:00:00",0.6920122504234314
"2014-10-21 00:00:00",0.6849913597106934
"2014-11-01 00:00:00",0.6643030643463135
"2014-11-11 00:00:00",0.6386949419975281
"2014-11-21 00:00:00",0.6094525456428528
"2014-12-01 00:00:00",0.5745279788970947
"2014-12-11 00:00:00",0.5288906097412109
"2015-01-01 00:00:00",0.43092775344848633
"2015-01-11 00:00:00",0.3988158702850342
"2015-01-21 00:00:00",0.3872457444667816
"2015-02-01 00:00:00",0.39372506737709045
"2015-02-11 00:00:00",0.40041661262512207
"2015-02-21 00:00:00",0.40987375378608704
"2015-03-01 00:00:00",0.42000409960746765
"2015-03-11 00:00:00",0.4306236803531647
"2015-03-21 00:00:00",0.43968188762664795
"2015-04-01 00:00:00",0.44848111271858215
"2015-04-11 00:00:00",0.46245652437210083
"2015-04-21 00:00:00",0.4879763722419739
"2015-05-01 00:00:00",0.5145135521888733
"2015-05-11 00:00:00",0.5268109440803528
"2015-05-21 00:00:00",0.5194812417030334
"2015-06-01 00:00:00",0.5133734345436096
"2015-06-11 00:00:00",0.515700101852417
"2015-06-21 00:00:00",0.525989830493927
"2015-07-01 00:00:00",0.5278769731521606
"2015-07-11 00:00:00",0.5127898454666138
"2015-07-21 00:00:00",0.4709252715110779
"2015-08-01 00:00:00",0.4201246201992035
"2015-08-11 00:00:00",0.3908939063549042
"2015-08-21 00:00:00",0.4022321105003357
"2015-09-01 00:00:00",0.4549638330936432
"2015-09-11 00:00:00",0.5224292874336243
"2015-09-21 00:00:00",0.5880633592605591
"2015-10-01 00:00:00",0.6425577998161316
"2015-10-11 00:00:00",0.6781513690948486
"2015-10-21 00:00:00",0.6867906451225281
"2015-11-01 00:00:00",0.6728244423866272
"2015-11-11 00:00:00",0.6383587718009949
"2015-11-21 00:00:00",0.5887629389762878
"2015-12-01 00:00:00",0.5273540019989014
"2015-12-11 00:00:00",0.46920135617256165
"2016-01-01 00:00:00",0.38391727209091187
"2016-01-11 00:00:00",0.36361998319625854
"2016-01-21 00:00:00",0.3476400375366211
"2016-02-01 00:00:00",0.3297811448574066
"2016-02-11 00:00:00",0.3234504163265228
"2016-02-21 00:00:00",0.32732853293418884
"2016-03-01 00:00:00",0.3484031856060028
"2016-03-11 00:00:00",0.38793012499809265
"2016-03-21 00:00:00",0.43528348207473755
"2016-04-01 00:00:00",0.4880271553993225
"2016-04-11 00:00:00",0.530264139175415
"2016-04-21 00:00:00",0.5500661730766296
"2016-05-01 00:00:00",0.5498891472816467
"2016-05-11 00:00:00",0.5487419366836548
"2016-05-21 00:00:00",0.5476181507110596
"2016-06-01 00:00:00",0.5482739210128784
"2016-06-11 00:00:00",0.542631208896637
"2016-06-21 00:00:00",0.5321121215820312
"2016-07-01 00:00:00",0.5113293528556824
"2016-07-11 00:00:00",0.4847705066204071
"2016-07-21 00:00:00",0.4479251205921173
"2016-08-01 00:00:00",0.41294458508491516
"2016-08-11 00:00:00",0.40314438939094543
"2016-08-21 00:00:00",0.4318709969520569
"2016-09-01 00:00:00",0.4969175159931183
"2016-09-11 00:00:00",0.5703551769256592
"2016-09-21 00:00:00",0.6264011859893799
"2016-10-01 00:00:00",0.6668281555175781
"2016-10-11 00:00:00",0.6877995729446411
"2016-10-21 00:00:00",0.6776179075241089
"2016-11-01 00:00:00",0.6461691856384277
"2016-11-11 00:00:00",0.6047989130020142
"2016-11-21 00:00:00",0.5601531267166138
"2016-12-01 00:00:00",0.5191220045089722
"2016-12-11 00:00:00",0.48141202330589294
"2017-01-01 00:00:00",0.4187203645706177
"2017-01-11 00:00:00",0.40149059891700745
"2017-01-21 00:00:00",0.39103052020072937
"2017-02-01 00:00:00",0.3836952745914459
"2017-02-11 00:00:00",0.3797897696495056
"2017-02-21 00:00:00",0.38129210472106934
"2017-03-01 00:00:00",0.39184707403182983
"2017-03-11 00:00:00",0.4069584012031555
"2017-03-21 00:00:00",0.4237295985221863
"2017-04-01 00:00:00",0.43736356496810913
"2017-04-11 00:00:00",0.44962093234062195
"2017-04-21 00:00:00",0.4623667299747467
"2017-05-01 00:00:00",0.5016789436340332
"2017-05-11 00:00:00",0.5319817662239075
"2017-05-21 00:00:00",0.5610279440879822
"2017-06-01 00:00:00",0.5754951238632202
"2017-06-11 00:00:00",0.5665614604949951
"2017-06-21 00:00:00",0.5496580004692078
"2017-07-01 00:00:00",0.535400390625
"2017-07-11 00:00:00",0.5261244177818298
"2017-07-21 00:00:00",0.5174758434295654
"2017-08-01 00:00:00",0.5089267492294312
"2017-08-11 00:00:00",0.4978048503398895
"2017-08-21 00:00:00",0.5054630041122437
"2017-09-01 00:00:00",0.5457409024238586
"2017-09-11 00:00:00",0.5705626010894775
"2017-09-21 00:00:00",0.6220049262046814
"2017-10-01 00:00:00",0.6539139747619629
"2017-10-11 00:00:00",0.6602530479431152
"2017-10-21 00:00:00",0.6540297269821167
"2017-11-01 00:00:00",0.6255703568458557
"2017-11-11 00:00:00",0.5948378443717957
"2017-11-21 00:00:00",0.5599177479743958
"2017-12-01 00:00:00",0.5210461616516113
"2017-12-11 00:00:00",0.475075364112854
"2018-01-01 00:00:00",0.39461252093315125
"2018-01-11 00:00:00",0.3856354355812073
"2018-01-21 00:00:00",0.38436228036880493
"2018-02-01 00:00:00",0.37348508834838867
"2018-02-11 00:00:00",0.37375518679618835
"2018-02-21 00:00:00",0.38688158988952637
"2018-03-01 00:00:00",0.4165799021720886
"2018-03-11 00:00:00",0.444486141204834
"2018-03-21 00:00:00",0.45083093643188477
"2018-04-01 00:00:00",0.4473223090171814
"2018-04-11 00:00:00",0.4675971567630768
"2018-04-21 00:00:00",0.4998612701892853
"2018-05-01 00:00:00",0.5288746356964111
"2018-05-11 00:00:00",0.5454919934272766
"2018-05-21 00:00:00",0.5517491102218628
"2018-06-01 00:00:00",0.5620879530906677
"2018-06-11 00:00:00",0.5603561401367188
"2018-06-21 00:00:00",0.5489758849143982
"2018-07-01 00:00:00",0.5315667986869812
"2018-07-11 00:00:00",0.5217727422714233
"2018-07-21 00:00:00",0.547665536403656
"2018-08-01 00:00:00",0.5657195448875427
"2018-08-11 00:00:00",0.5704210996627808
"2018-08-21 00:00:00",0.5496923327445984
"2018-09-01 00:00:00",0.5348299145698547
"2018-09-11 00:00:00",0.5588762164115906
"2018-09-21 00:00:00",0.608649492263794
"2018-10-01 00:00:00",0.6510306596755981
"2018-10-11 00:00:00",0.6790481209754944
"2018-10-21 00:00:00",0.6834071278572083
"2018-11-01 00:00:00",0.6660118699073792
"2018-11-11 00:00:00",0.6371607184410095
"2018-11-21 00:00:00",0.5915839672088623
"2018-12-01 00:00:00",0.5398998260498047
"2018-12-11 00:00:00",0.49087226390838623
"2019-01-01 00:00:00",0.40598973631858826
"2019-01-11 00:00:00",0.3923909664154053
"2019-01-21 00:00:00",0.39544203877449036
"2019-02-01 00:00:00",0.40336063504219055
"2019-02-11 00:00:00",0.40298280119895935
"2019-02-21 00:00:00",0.39939263463020325
"2019-03-01 00:00:00",0.40635088086128235
"2019-03-11 00:00:00",0.42092326283454895
"2019-03-21 00:00:00",0.44256097078323364
"2019-04-01 00:00:00",0.464929461479187
"2019-04-11 00:00:00",0.48004817962646484
"2019-04-21 00:00:00",0.4936428666114807
"2019-05-01 00:00:00",0.5048495531082153
"2019-05-11 00:00:00",0.515396773815155
"2019-05-21 00:00:00",0.5292742848396301
"2019-06-01 00:00:00",0.5458218455314636
"2019-06-11 00:00:00",0.5723020434379578
"2019-06-21 00:00:00",0.5665349364280701
"2019-07-01 00:00:00",0.5318595170974731
"2019-07-11 00:00:00",0.4874553978443146
"2019-07-21 00:00:00",0.4515707790851593
"2019-08-01 00:00:00",0.442558228969574
"2019-08-11 00:00:00",0.46599817276000977
"2019-08-21 00:00:00",0.4967029392719269
"2019-09-01 00:00:00",0.5232735872268677
"2019-09-11 00:00:00",0.5526567101478577
"2019-09-21 00:00:00",0.5755605101585388
"2019-10-01 00:00:00",0.5963206887245178
"2019-10-11 00:00:00",0.6306114196777344
"2019-10-21 00:00:00",0.667236864566803
"2019-11-01 00:00:00",0.6823582053184509
"2019-11-11 00:00:00",0.6655654311180115
"2019-11-21 00:00:00",0.6297299265861511
"2019-12-01 00:00:00",0.5855663418769836
"2019-12-11 00:00:00",0.5401117205619812
"2020-01-01 00:00:00",0.45816487073898315
"2020-01-11 00:00:00",0.419332891702652
"2020-01-21 00:00:00",0.3900689482688904
"2020-02-01 00:00:00",0.3725551962852478
"2020-02-11 00:00:00",0.36193957924842834
"2020-02-21 00:00:00",0.3461708128452301
"2020-03-01 00:00:00",0.34954413771629333
"2020-03-11 00:00:00",0.3720106780529022
"2020-03-21 00:00:00",0.4553097188472748
"2020-04-01 00:00:00",0.4883107542991638
"2020-04-11 00:00:00",0.5217878222465515
"2020-04-21 00:00:00",0.5519540309906006
"2020-05-01 00:00:00",0.572067379951477
"2020-05-11 00:00:00",0.5644269585609436
"2020-05-21 00:00:00",0.5400919318199158
"2020-06-01 00:00:00",0.5326710939407349
"2020-06-11 00:00:00",0.5148295164108276
"2020-06-21 00:00:00",0.49392735958099365
"2020-07-01 00:00:00",0.49559465050697327
"2020-07-11 00:00:00",0.5345324277877808
"2020-07-21 00:00:00",0.5535396933555603
"2020-08-01 00:00:00",0.5375431180000305
"2020-08-11 00:00:00",0.4914691150188446
"2020-08-21 00:00:00",0.46115347743034363
"2020-09-01 00:00:00",0.4746629595756531
"2020-09-11 00:00:00",0.5249155163764954
"2020-09-21 00:00:00",0.6095728874206543
"2020-10-01 00:00:00",0.6647115349769592
"2020-10-11 00:00:00",0.6796181201934814
"2020-10-21 00:00:00",0.6499729752540588
"2020-11-01 00:00:00",0.6068564057350159
"2020-11-11 00:00:00",0.5630109906196594
"2020-11-21 00:00:00",0.5334656834602356
"2020-12-01 00:00:00",0.506380558013916
"2020-12-11 00:00:00",0.4787915349006653
"2021-01-01 00:00:00",0.43622660636901855
"2021-01-11 00:00:00",0.41226062178611755
"2021-01-21 00:00:00",0.39892756938934326
"2021-02-01 00:00:00",0.3872167468070984
"2021-02-11 00:00:00",0.38096222281455994
"2021-02-21 00:00:00",0.3787367641925812
"2021-03-01 00:00:00",0.3953150510787964
"2021-03-11 00:00:00",0.41095367074012756
"2021-03-21 00:00:00",0.4356721341609955
"2021-04-01 00:00:00",0.44929608702659607
"2021-04-11 00:00:00",0.4466272294521332
"2021-04-21 00:00:00",0.4654695391654968
"2021-05-01 00:00:00",0.4986763298511505
"2021-05-11 00:00:00",0.5387564301490784
"2021-05-21 00:00:00",0.5558727383613586
"2021-06-01 00:00:00",0.5695526599884033
"2021-06-11 00:00:00",0.5693621039390564
"2021-06-21 00:00:00",0.5618642568588257
"2021-07-01 00:00:00",0.5449147820472717
"2021-07-11 00:00:00",0.501514196395874
"2021-07-21 00:00:00",0.4537067115306854
"2021-08-01 00:00:00",0.44381850957870483
"2021-08-11 00:00:00",0.47397375106811523
"2021-08-21 00:00:00",0.5334008932113647
"2021-09-01 00:00:00",0.5916405916213989
"2021-09-11 00:00:00",0.6384987831115723
"2021-09-21 00:00:00",0.6556532382965088
"2021-10-01 00:00:00",0.6676372289657593
"2021-10-11 00:00:00",0.6718031167984009
"2021-10-21 00:00:00",0.662302553653717
"2021-11-01 00:00:00",0.648634672164917
"2021-11-11 00:00:00",0.6248343586921692
"2021-11-21 00:00:00",0.5729696154594421
"2021-12-01 00:00:00",0.5184233784675598
"2021-12-11 00:00:00",0.46490317583084106
"2022-01-01 00:00:00",0.4080732762813568
